Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,geographic US location
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,NYU Grossman School of Medicine,"New York, NY",Internal Medicine,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
16.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Internal Medicine,UPenn_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
19.0,Stanford Health Care-Sponsored Stanford University,"Stanford, CA",Internal Medicine,UPenn_match_list.csv,Stanford,CA,37.4252,-122.1674,17958.0,2520.9,Pacific West
21.0,University of Chicago,"Chicago, IL",Internal Medicine,UPenn_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
30.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Internal Medicine,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
47.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Internal Medicine,UPenn_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,East North Central
134.0,University of California (San Francisco)/Fresno,"Fresno, CA",Internal Medicine,UPenn_match_list.csv,Fresno,CA,36.783,-119.7939,724547.0,1812.2,Pacific West
59.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Interventional Radiology,UPenn_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
,Icahn School of Medicine at Mount Sinai,"New York, NY",Medicine/Pediatrics,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
,Johns Hopkins University,"Baltimore, MD",Medicine/Pediatrics,UPenn_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
19.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Neurological Surgery,UPenn_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
21.0,University of Pennsylvania Health System,"Philadelphia, PA",Neurological Surgery,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
9.0,NYU Grossman School of Medicine,"New York, NY",Neurology,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
27.0,UPMC Medical Education (Pittsburgh),"Pittsburgh, PA",Neurology,UPenn_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Obstetrics and Gynecology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Obstetrics and Gynecology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
91.0,Corewell Health – Grand Rapids/Michigan State University,"Grand Rapids, MI",Obstetrics and Gynecology,UPenn_match_list.csv,Grand Rapids,MI,42.9619,-85.6562,611480.0,1705.4,East North Central
5.0,Mass General Brigham/Massachusetts General Hospital/Brigham and Women's Hospital/Harvard Medical School Pro,"Boston, MA",Orthopaedic Surgery,UPenn_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
17.0,University of Pennsylvania Health System,"Philadelphia, PA",Orthopaedic Surgery,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
18.0,Cleveland Clinic Foundation,"Cleveland, OH",Orthopaedic Surgery,UPenn_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
80.0,Rutgers Health/Robert Wood Johnson Medical School,"New Brunswick, NJ",Orthopaedic Surgery,UPenn_match_list.csv,New Brunswick,NJ,40.487,-74.445,55744.0,4113.1,Middle Atlantic
103.0,University of Oklahoma Health Sciences Center,"Oklahoma City, OK",Orthopaedic Surgery,UPenn_match_list.csv,Oklahoma City,OK,35.4676,-97.5136,1000207.0,438.4,West South Central
1.0,Vanderbilt University Medical Center,"Nashville, TN",Otolaryngology,UPenn_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
13.0,UPMC Medical Education (Pittsburgh),"Pittsburgh, PA",Otolaryngology,UPenn_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
20.0,Cleveland Clinic Foundation,"Cleveland, OH",Otolaryngology,UPenn_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
42.0,New York Presbyterian Hospital (Columbia and Cornell Campus),"New York, NY",Otolaryngology,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
7.0,University of Pennsylvania Health System,"Philadelphia, PA",Pathology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
7.0,University of Pennsylvania Health System,"Philadelphia, PA",Pathology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
23.0,Yale-New Haven Medical Center,"New Haven, CT",Pathology,UPenn_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
5.0,University of Washington,"Seattle, WA",Pediatrics,UPenn_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
8.0,Children's National Hospital,"Washington, DC",Pediatrics,UPenn_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
11.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Pediatrics,UPenn_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
11.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Pediatrics,UPenn_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
26.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Pediatrics,UPenn_match_list.csv,Saint Louis,MO,,,,,West North Central
29.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Pediatrics,UPenn_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
4.0,University of Texas Southwestern Medical Center,"Dallas, TX",Plastic Surgery,UPenn_match_list.csv,Dallas,TX,32.7935,-96.7667,5843632.0,1477.2,West South Central
8.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Plastic Surgery,UPenn_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
25.0,Vanderbilt University Medical Center,"Nashville, TN",Plastic Surgery,UPenn_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
86.0,University of New Mexico School of Medicine,"Albuquerque, NM",Plastic Surgery,UPenn_match_list.csv,Albuquerque,NM,35.1054,-106.6465,767499.0,1159.7,Mountain West
52.0,Penn State Milton S Hershey Medical Center,"Hershey, PA",PM&R,UPenn_match_list.csv,Hershey,PA,40.2806,-76.6458,14334.0,387.1,Middle Atlantic
8.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Psychiatry,UPenn_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
4.0,University of Pennsylvania Health System,"Philadelphia, PA",Radiation Oncology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
62.0,University of Pennsylvania Health System,"Philadelphia, PA",Vascular Surgery,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
7.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Pediatrics,UPenn_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
9.0,Nationwide Children's Hospital/Ohio State University,"Columbus, OH",Pediatrics,UPenn_match_list.csv,Columbus,OH,39.9862,-82.9855,1578153.0,1585.7,East North Central
1.0,NYU Grossman School of Medicine,"New York, NY",Plastic Surgery,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
6.0,University of Pennsylvania Health System,"Philadelphia, PA",Plastic Surgery,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Plastic Surgery,UPenn_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
8.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Plastic Surgery,UPenn_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
16.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Plastic Surgery,UPenn_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
64.0,Cooper Medical School of Rowan University/Cooper University Hospital,"Camden, NJ",Plastic Surgery,UPenn_match_list.csv,Camden,NJ,39.9361,-75.1073,71471.0,3094.1,Middle Atlantic
9.0,MedStar Health/Georgetown-National Rehabilitation Hospital,"Washington, DC",PM&R,UPenn_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
43.0,University of Pennsylvania Health System,"Philadelphia, PA",PM&R,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
1.0,Mass General Brigham/Massachusetts General Hospital/McLean Hospital,"Boston, MA",Psychiatry,UPenn_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
2.0,New York Presbyterian Hospital (Columbia Campus)/New York State Psychiatric Institute,"New York, NY",Psychiatry,UPenn_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
4.0,University of California (San Francisco),"San Francisco, CA",Psychiatry,UPenn_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
14.0,University of Pennsylvania Health System,"Philadelphia, PA",Psychiatry,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
17.0,Duke University Hospital,"Durham, NC",Psychiatry,UPenn_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
64.0,University of Texas at Austin Dell Medical School,"Austin, TX",Psychiatry,UPenn_match_list.csv,Austin,TX,30.3005,-97.7522,1915031.0,1145.0,West South Central
216.0,St Luke's University Hospital,"Coaldale, PA",Psychiatry,UPenn_match_list.csv,Coaldale,PA,40.8197,-75.9161,2353.0,417.6,Middle Atlantic
239.0,Virtua,"Mount Laurel, NJ",Psychiatry,UPenn_match_list.csv,Mount Laurel,NJ,,,,,Middle Atlantic
4.0,University of Pennsylvania Health System,"Philadelphia, PA",Radiation Oncology,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
25.0,University of Pennsylvania Health System,"Philadelphia, PA",Thoracic Surgery,UPenn_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
27.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Vascular Surgery,UPenn_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
39.0,Yale-New Haven Medical Center,"New Haven, CT",Anesthesiology,Yale_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
6.0,University of Colorado,"Aurora, CO",Child Neurology,Yale_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,Mountain West
2.0,University of California (San Francisco),"San Francisco, CA",Dermatology,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
4.0,NYU Grossman School of Medicine,"New York, NY",Dermatology,Yale_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
5.0,Yale-New Haven Medical Center,"New Haven, CT",Dermatology,Yale_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
5.0,Yale-New Haven Medical Center,"New Haven, CT",Dermatology,Yale_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
125.0,Kaiser Permanente Southern California (Los Angeles),"Los Angeles, CA",Dermatology,Yale_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
1.0,University of California (San Francisco),"San Francisco, CA",Diagnostic Radiology,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
1.0,University of California (San Francisco),"San Francisco, CA",Diagnostic Radiology,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
8.0,Stanford Health Care-Sponsored Stanford University,"Stanford, CA",Diagnostic Radiology,Yale_match_list.csv,Stanford,CA,37.4252,-122.1674,17958.0,2520.9,Pacific West
12.0,New York Presbyterian Hospital (Cornell Campus),"New York, NY",Diagnostic Radiology,Yale_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
33.0,Beth Israel Deaconess Medical Center,"Boston, MA",Diagnostic Radiology,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
33.0,Beth Israel Deaconess Medical Center,"Boston, MA",Diagnostic Radiology,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
48.0,Penn State Milton S Hershey Medical Center,"Hershey, PA",Diagnostic Radiology,Yale_match_list.csv,Hershey,PA,40.2806,-76.6458,14334.0,387.1,Middle Atlantic
23.0,Icahn School of Medicine at Mount Sinai/Mount Sinai Hospital,"New York, NY",Emergency Medicine,Yale_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
45.0,HealthPartners Institute/Regions Hospital,"Saint Paul, MN",Emergency Medicine,Yale_match_list.csv,Saint Paul,MN,,,,,West North Central
71.0,University of Alabama Medical Center,"Birmingham, AL",Emergency Medicine,Yale_match_list.csv,Birmingham,AL,33.5279,-86.7971,778756.0,523.3,East South Central
26.0,Sutter Santa Rosa Regional Hospital/University of California (San Francisco),"Santa Rosa, CA",Family Medicine,Yale_match_list.csv,Santa Rosa,CA,38.4458,-122.7067,299986.0,1608.6,Pacific West
27.0,University of Pennsylvania Health System,"Philadelphia, PA",Family Medicine,Yale_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
134.0,Middlesex Hospital,"Middletown, CT",Family Medicine,Yale_match_list.csv,Middletown,CT,41.5476,-72.6549,47646.0,448.5,New England
538.0,Virginia Mason Franciscan Health,"Bremerton, WA",Family Medicine,Yale_match_list.csv,Bremerton,WA,47.5436,-122.7121,228576.0,604.8,Pacific West
6.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",General Surgery,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
7.0,University of Pennsylvania Health System,"Philadelphia, PA",General Surgery,Yale_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
10.0,University of Texas Southwestern Medical Center,"Dallas, TX",General Surgery,Yale_match_list.csv,Dallas,TX,32.7935,-96.7667,5843632.0,1477.2,West South Central
12.0,Duke University Hospital,"Durham, NC",General Surgery,Yale_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
14.0,Stanford Health Care-Sponsored Stanford University,"Stanford, CA",General Surgery,Yale_match_list.csv,Stanford,CA,37.4252,-122.1674,17958.0,2520.9,Pacific West
30.0,Yale-New Haven Medical Center,"New Haven, CT",General Surgery,Yale_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
30.0,Yale-New Haven Medical Center,"New Haven, CT",General Surgery,Yale_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
93.0,MedStar Health/Georgetown-Washington Hospital,"Washington, DC",General Surgery,Yale_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
191.0,MedStar Health (Baltimore),"Rosedale, MD",General Surgery,Yale_match_list.csv,Rosedale,MD,39.3266,-76.5084,20845.0,1172.6,South Atlantic
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,Yale_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
4.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Internal Medicine,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
4.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Internal Medicine,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
4.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",Internal Medicine,Yale_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
5.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Internal Medicine,Yale_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
6.0,Duke University Hospital,"Durham, NC",Internal Medicine,Yale_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,Yale_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,Yale_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
